CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22152,MR.,MARCUS,KING,1978-02-18,M,M,60000,0,Partial College,Skilled Manual,Y
22153,MS.,ALYSSA,KELLY,1978-08-04,M,F,70000,0,Partial College,Skilled Manual,N
22154,MS.,YOLANDA,YUAN,1977-01-24,S,F,40000,0,Partial High School,Clerical,Y
22155,MR.,STEVE,CAI,1948-07-05,M,M,20000,2,Partial High School,Clerical,Y
22156,MRS.,JAMIE,ZHENG,1948-03-04,M,F,30000,3,Partial College,Clerical,N
22157,MS.,MARIA,RICHARDSON,1977-11-22,S,F,40000,0,Partial High School,Clerical,N
22158,MS.,AMBER,PHILLIPS,1977-02-16,S,F,40000,0,Partial High School,Clerical,Y
22159,MR.,DAVID,DAVIS,1977-05-17,S,M,40000,0,Partial College,Skilled Manual,N
22160,MR.,ALEX,RICHARDSON,1977-12-11,S,M,40000,0,Partial College,Skilled Manual,N
22161,MS.,RACHEL,CLARK,1977-10-04,S,F,40000,0,Partial College,Skilled Manual,N
22162,MR.,BRAD,YUAN,1977-04-11,M,M,60000,0,Partial College,Skilled Manual,Y
22163,MS.,MORGAN,SCOTT,1977-07-01,S,F,60000,0,Partial College,Skilled Manual,Y
22164,MS.,DESTINY,MORRIS,1977-08-24,S,F,70000,0,Partial College,Skilled Manual,N
22165,MR.,AARON,PEREZ,1976-11-01,M,M,60000,0,Partial College,Skilled Manual,N
22166,MS.,KATHERINE,GRAY,1976-08-28,S,F,60000,0,Partial College,Skilled Manual,N
22167,MRS.,COLLEEN,YANG,1949-03-22,M,F,20000,2,Partial High School,Clerical,Y
22168,MRS.,ERICA,WANG,1949-05-02,M,F,30000,3,Partial College,Clerical,N
22169,MRS.,JENNY,LI,1950-12-13,M,F,20000,2,Partial High School,Clerical,Y
22170,MRS.,CYNTHIA,MARTINEZ,1950-09-18,M,F,30000,3,Partial College,Clerical,N
22171,MRS.,MEREDITH,GONZALEZ,1951-05-10,M,F,30000,3,High School,Skilled Manual,N
22172,MR.,CESAR,SARA,1951-09-09,M,M,30000,3,High School,Skilled Manual,Y
22173,MRS.,BIANCA,CAI,1952-04-20,M,F,30000,3,High School,Skilled Manual,N
22174,MR.,MICAH,LU,1952-05-02,M,M,30000,3,High School,Skilled Manual,Y
22175,MRS.,JOY,DOMINGUEZ,1952-11-05,M,F,30000,3,High School,Skilled Manual,Y
22176,MR.,ALEJANDRO,YANG,1953-09-10,M,M,40000,3,Partial College,Skilled Manual,N
22177,MRS.,MEGHAN,SUAREZ,1953-03-25,M,F,40000,3,Partial College,Skilled Manual,N
22178,MRS.,JESSICA,BELL,1953-06-26,M,F,40000,3,Partial College,Skilled Manual,Y
22179,MRS.,ABBY,MEHTA,1954-02-08,M,F,40000,3,Partial High School,Clerical,N
22180,MR.,JOE,SRINI,1954-10-14,S,M,70000,2,Partial College,Skilled Manual,N
22181,MR.,GARY,ROMERO,1954-10-21,S,M,70000,2,Partial College,Skilled Manual,Y
22182,MS.,MADELINE,PARKER,1975-11-04,S,F,40000,0,Partial College,Skilled Manual,N
22183,MR.,BENJAMIN,JONES,1975-10-26,M,M,40000,0,Partial College,Skilled Manual,Y
22184,MR.,JEREMY,CARTER,1975-07-27,M,M,60000,0,Partial College,Skilled Manual,Y
22185,MR.,CONNOR,HENDERSON,1975-06-02,M,M,60000,0,Partial College,Skilled Manual,Y
22186,MR.,JONATHAN,FOSTER,1975-10-04,S,M,60000,0,Partial College,Skilled Manual,N
22187,MS.,HANNAH,RUSSELL,1974-06-24,S,F,50000,0,High School,Skilled Manual,Y
22188,MS.,SARAH,BARNES,1973-06-08,M,F,60000,0,Partial College,Skilled Manual,Y
22189,MS.,LINDA,HERNANDEZ,1973-03-03,M,F,70000,0,Partial College,Professional,Y
22190,MR.,CARLOS,RICHARDSON,1976-02-18,S,M,60000,0,Partial College,Professional,N
22191,MR.,JACK,ADAMS,1976-02-09,S,M,60000,0,Partial College,Professional,Y
22192,MR.,HENRY,ZIMMERMAN,1976-09-11,S,M,60000,0,Partial College,Professional,N
22193,MRS.,TONI,GARCIA,1955-11-21,S,F,80000,2,High School,Skilled Manual,Y
22194,MR.,BRUCE,SAI,1955-04-22,S,M,80000,2,High School,Skilled Manual,Y
22195,MR.,PHILIP,ROMERO,1956-04-24,M,M,80000,2,High School,Skilled Manual,N
22196,MR.,FRANCIS,ROMERO,1956-01-25,S,M,80000,2,High School,Skilled Manual,N
22197,MR.,LARRY,DOMINGUEZ,1956-12-14,S,M,80000,2,High School,Skilled Manual,N
22198,MR.,FRANK,HERNANDEZ,1956-11-14,M,M,80000,2,High School,Skilled Manual,N
22199,MR.,DAVID,LEE,1956-06-08,S,M,80000,2,High School,Skilled Manual,N
22200,MRS.,MARTHA,YE,1957-03-28,S,F,70000,2,High School,Professional,Y
22201,MRS.,LINDSEY,LUO,1957-01-05,M,F,70000,2,High School,Professional,Y
22202,MR.,ROBERTO,DIAZ,1957-07-06,M,M,70000,2,High School,Professional,Y
22203,MRS.,ALISHA,ZHENG,1958-06-16,M,F,100000,1,Bachelors,Management,Y
22204,MR.,DUSTIN,XIE,1958-06-24,M,M,110000,4,Bachelors,Management,Y
22205,MR.,BOBBY,SAUNDERS,1958-08-10,M,M,110000,4,Bachelors,Management,Y
22206,MRS.,CYNTHIA,RODRIGUEZ,1958-09-03,S,F,110000,5,Bachelors,Management,Y
22207,MS.,NANCY,SANCHEZ,1958-01-01,S,F,130000,0,Graduate Degree,Management,N
22208,MRS.,CANDICE,LIANG,1959-10-11,M,F,110000,4,Bachelors,Management,Y
22209,MR.,CEDRIC,SHEN,1959-01-12,M,M,110000,1,Bachelors,Management,Y
22210,MRS.,MARTHA,YANG,1959-04-07,M,F,110000,1,Bachelors,Management,Y
22211,MR.,RICHARD,GRAY,1974-02-24,M,M,60000,0,Partial College,Professional,Y
22212,MRS.,KARA,XU,1959-03-07,M,F,110000,1,Bachelors,Management,Y
22213,MR.,JAY,PATEL,1959-03-06,S,M,110000,1,Bachelors,Management,Y
22214,MRS.,SABRINA,RUIZ,1959-01-05,M,F,120000,4,Bachelors,Management,Y
22215,MR.,SAMUEL,LAL,1966-12-25,M,M,130000,0,Graduate Degree,Management,Y
22216,MR.,MARCUS,HOWARD,1966-03-15,S,M,150000,0,Bachelors,Management,Y
22217,MR.,DYLAN,POWELL,1957-12-18,M,M,70000,2,Partial High School,Skilled Manual,N
22218,MR.,CHRISTIAN,BRYANT,1957-02-24,M,M,60000,2,High School,Professional,N
22219,MRS.,JUHA-PEKKA,POSTI,1957-02-01,M,F,60000,2,High School,Professional,Y
22220,MR.,BRANDON,SHARMA,1957-01-02,M,M,60000,2,High School,Professional,N
22221,MR.,BENJAMIN,KUMAR,1957-10-18,M,M,60000,2,High School,Professional,N
22222,MR.,ANGEL,HILL,1957-07-24,M,M,90000,2,Partial College,Professional,Y
22223,MRS.,GABRIELLE,PARKER,1957-04-11,M,F,90000,2,Partial College,Professional,Y
22224,MRS.,KATHERINE,ALEXANDER,1957-03-03,M,F,90000,2,Partial College,Professional,Y
22225,MRS.,JESSICA,MURPHY,1957-03-03,S,F,90000,2,Partial College,Professional,Y
22226,MRS.,MORGAN,SANDERS,1956-10-24,M,F,60000,2,High School,Professional,Y
22227,MRS.,BARBARA,CAI,1956-05-21,M,F,60000,2,High School,Professional,Y
22228,MRS.,KATELYN,GONZALEZ,1956-09-12,M,F,60000,2,High School,Professional,Y
22229,MR.,WYATT,PERRY,1956-08-08,M,M,60000,2,High School,Professional,N
22230,MRS.,JORDYN,BENNETT,1956-09-22,M,F,70000,3,Partial College,Professional,Y
22231,MRS.,GRACE,BROOKS,1956-04-22,M,F,70000,3,Partial College,Professional,Y
22232,MRS.,PAIGE,BROOKS,1972-08-18,M,F,50000,1,Graduate Degree,Skilled Manual,Y
22233,MR.,XAVIER,MARTIN,1972-04-22,M,M,50000,1,Graduate Degree,Skilled Manual,Y
22234,MRS.,KATHERINE,GONZALEZ,1972-02-08,M,F,50000,1,Graduate Degree,Skilled Manual,Y
22235,MR.,SEBASTIAN,PETERSON,1972-09-11,M,M,60000,1,Graduate Degree,Professional,Y
22236,MR.,JOSE,GONZALEZ,1970-03-05,M,M,40000,1,Bachelors,Skilled Manual,Y
22237,MR.,ANGEL,MORRIS,1970-04-05,M,M,40000,1,Bachelors,Skilled Manual,Y
22238,MR.,ALEX,MURPHY,1970-11-18,M,M,40000,1,Bachelors,Skilled Manual,Y
22239,MR.,JESSE,COOK,1970-01-05,M,M,40000,1,Bachelors,Skilled Manual,Y
22240,MR.,MIGUEL,POWELL,1970-09-21,M,M,40000,1,Bachelors,Skilled Manual,Y
22241,MRS.,ALEXANDRIA,WASHINGTON,1970-07-02,M,F,40000,1,Bachelors,Skilled Manual,Y
22242,MR.,CAMERON,WALKER,1970-12-27,M,M,40000,1,Bachelors,Skilled Manual,Y
22243,MRS.,EMMA,LEWIS,1970-03-14,M,F,60000,1,Graduate Degree,Professional,Y
22244,MRS.,SHELBY,HOWARD,1969-05-18,M,F,50000,1,Bachelors,Skilled Manual,Y
22245,MR.,EVAN,LOPEZ,1969-05-11,S,M,50000,2,Bachelors,Skilled Manual,Y
22246,MRS.,JACQUELINE,COX,1969-03-13,M,F,50000,2,Bachelors,Skilled Manual,Y
22247,MR.,RYAN,WILLIAMS,1969-10-07,M,M,50000,2,Bachelors,Skilled Manual,Y
22248,MR.,GARY,RAMOS,1969-10-18,M,M,50000,2,Bachelors,Skilled Manual,Y
22249,MR.,KEVIN,CHEN,1971-08-08,M,M,70000,3,Graduate Degree,Professional,Y
22250,MR.,MICHAEL,WILSON,1971-07-23,M,M,70000,3,Graduate Degree,Professional,Y
22251,MRS.,MARTHA,SHE,1970-12-19,M,F,60000,1,Graduate Degree,Professional,Y
22252,MRS.,MAKAYLA,BROOKS,1970-07-08,S,F,60000,1,Graduate Degree,Professional,Y
22253,MRS.,STEPHANIE,REED,1970-02-06,M,F,60000,2,Graduate Degree,Professional,Y
22254,MR.,FERNANDO,SCOTT,1970-11-24,M,M,60000,2,Graduate Degree,Professional,Y
22255,MRS.,NICOLE,ROGERS,1970-12-19,M,F,70000,3,Graduate Degree,Professional,Y
22256,MR.,EDWIN,LU,1970-06-07,M,M,70000,4,Graduate Degree,Professional,Y
22257,MRS.,CARRIE,ROMERO,1970-02-06,M,F,70000,4,Graduate Degree,Professional,Y
22258,MRS.,JESSICA,REED,1970-04-20,M,F,70000,4,Graduate Degree,Professional,Y
22259,MR.,DALTON,MITCHELL,1967-11-02,S,M,40000,0,Bachelors,Professional,Y
22260,MRS.,COURTNEY,ALLEN,1967-08-15,M,F,50000,2,Bachelors,Skilled Manual,Y
22261,MR.,ISAAC,ALLEN,1967-03-10,S,M,50000,2,Bachelors,Skilled Manual,Y
22262,MR.,MARCUS,COLLINS,1967-06-05,S,M,50000,2,Bachelors,Skilled Manual,Y
22263,MR.,PATRICK,BLUE,1966-05-27,M,M,60000,3,Bachelors,Skilled Manual,Y
22264,MS.,STEPHANIE,COLEMAN,1966-11-14,S,F,60000,0,Graduate Degree,Professional,N
22265,MR.,JEREMIAH,SANCHEZ,1966-11-14,M,M,70000,0,Graduate Degree,Professional,N
22266,MRS.,RACHEL,SANDERS,1966-12-18,M,F,70000,4,Graduate Degree,Professional,Y
22267,MRS.,BRIANNA,RODRIGUEZ,1966-02-15,M,F,70000,4,Graduate Degree,Professional,Y
22268,MRS.,ALEXANDRA,BARNES,1969-09-22,S,F,60000,2,Graduate Degree,Professional,Y
22269,MR.,CALEB,YANG,1969-02-17,M,M,70000,5,Graduate Degree,Professional,Y
22270,MR.,ANTONIO,GONZALES,1969-04-15,M,M,80000,2,Graduate Degree,Professional,Y
22271,MR.,CONNOR,MITCHELL,1969-02-24,M,M,80000,3,Graduate Degree,Professional,Y
22272,MRS.,ISABELLA,KELLY,1969-03-07,M,F,80000,3,Graduate Degree,Professional,Y
22273,MS.,PATRICIA,RODRIGUEZ,1965-09-08,S,F,40000,0,Bachelors,Professional,Y
22274,MR.,ADAM,CHEN,1965-09-18,S,M,40000,0,Bachelors,Professional,Y
22275,MR.,IAN,BAILEY,1965-02-19,S,M,40000,0,Bachelors,Professional,N
22276,MS.,GABRIELLA,GRAY,1965-06-07,S,F,40000,0,Bachelors,Professional,N
22277,MS.,ARIANNA,TORRES,1965-07-25,S,F,40000,0,Bachelors,Professional,N
22278,MRS.,MARIAH,GRAY,1965-12-26,S,F,50000,3,Bachelors,Skilled Manual,Y
22279,MRS.,RILEY,KELLY,1965-11-09,M,F,50000,3,Bachelors,Skilled Manual,Y
22280,MR.,LUIS,SCOTT,1965-07-18,M,M,50000,3,Bachelors,Skilled Manual,N
22281,MS.,ALEXIA,DIAZ,1965-09-11,M,F,60000,0,Graduate Degree,Professional,Y
22282,MR.,JONATHAN,HUGHES,1964-01-27,S,M,40000,0,Bachelors,Professional,N
22283,MR.,EDUARDO,DAVIS,1964-07-05,S,M,60000,4,Bachelors,Skilled Manual,Y
22284,MRS.,KRISTY,SANZ,1964-06-27,S,F,60000,4,Bachelors,Skilled Manual,N
22285,MRS.,MEREDITH,MORENO,1964-11-22,M,F,60000,4,Bachelors,Skilled Manual,Y
22286,MR.,GABRIEL,HUGHES,1964-08-12,M,M,60000,5,Bachelors,Skilled Manual,Y
22287,MRS.,MEGAN,GRIFFIN,1964-08-18,S,F,60000,5,Bachelors,Skilled Manual,Y
22288,MRS.,ISABEL,PATTERSON,1964-11-26,S,F,60000,4,Bachelors,Skilled Manual,N
22289,MR.,THOMAS,LONG,1964-05-14,M,M,60000,4,Bachelors,Skilled Manual,Y
22290,MRS.,JOCELYN,JENKINS,1963-09-21,M,F,70000,4,Bachelors,Professional,Y
22291,MR.,CARLOS,MORRIS,1963-02-26,M,M,70000,4,Bachelors,Professional,Y
22292,MRS.,STACY,GOMEZ,1963-03-09,M,F,70000,4,Bachelors,Professional,Y
22293,MRS.,JASMINE,JOHNSON,1963-06-20,M,F,70000,4,Bachelors,Professional,Y
22294,MS.,RACHEL,BROWN,1968-10-10,S,F,70000,0,Bachelors,Professional,N
22295,MS.,JADE,MORGAN,1968-03-16,S,F,70000,0,Bachelors,Professional,Y
22296,MR.,BENJAMIN,JOHNSON,1968-03-23,M,M,70000,0,Bachelors,Professional,N
22297,MS.,JASMINE,GARCIA,1968-08-19,S,F,70000,0,Bachelors,Professional,Y
22298,MR.,MARCUS,WILLIAMS,1968-04-20,S,M,70000,0,Bachelors,Professional,N
22299,MR.,RICHARD,MURPHY,1963-12-27,S,M,70000,4,Bachelors,Professional,Y
22300,MRS.,KAITLYN,PRICE,1963-03-18,S,F,60000,3,Graduate Degree,Professional,N
22301,MRS.,ABIGAIL,RODRIGUEZ,1963-09-13,M,F,60000,3,Graduate Degree,Professional,Y
22302,MR.,CLAYTON,GUO,1974-01-14,M,M,40000,1,Bachelors,Skilled Manual,Y
22303,MR.,PHILIP,ALONSO,1972-02-21,S,M,20000,0,Partial High School,Manual,Y
22304,MS.,JAIME,VAZQUEZ,1972-06-27,S,F,20000,0,Partial High School,Manual,N
22305,MS.,ANNE,CARLSON,1972-11-21,S,F,20000,0,Partial High School,Manual,N
22306,MR.,IVAN,KAPOOR,1973-04-11,S,M,30000,0,High School,Manual,N
22307,MRS.,SARAH,ROSS,1973-03-16,M,F,40000,1,Bachelors,Skilled Manual,Y
22308,MRS.,CASSANDRA,LOPEZ,1973-08-22,M,F,40000,1,Bachelors,Skilled Manual,Y
22309,MRS.,LEAH,ZHOU,1973-07-02,M,F,40000,1,Bachelors,Skilled Manual,Y
22310,MS.,CHRISTINA,SANDERS,1972-03-13,S,F,20000,0,Partial High School,Manual,N
22311,MR.,BRUCE,SARA,1972-07-04,S,M,30000,0,High School,Manual,N
22312,,KRISTI,MEHTA,1972-08-09,M,,40000,1,Bachelors,Skilled Manual,Y
22313,MR.,JARROD,MARTINEZ,1972-06-06,S,M,40000,2,Partial College,Clerical,Y
22314,MS.,BRANDY,PATEL,1971-11-15,M,F,10000,0,Partial High School,Manual,N
22315,MR.,DARREN,RAMAN,1971-02-28,S,M,20000,0,Partial High School,Manual,Y
22316,MS.,DEANNA,SARA,1971-03-21,M,F,20000,0,Partial High School,Manual,N
22317,MS.,KARLA,NATH,1971-05-09,S,F,20000,0,Partial High School,Manual,N
22318,MR.,RAMON,XU,1971-03-08,S,M,30000,0,High School,Manual,Y
22319,MR.,JORGE,ZHOU,1971-11-07,S,M,30000,0,High School,Manual,N
22320,MR.,DANNY,GILL,1971-10-28,M,M,30000,0,High School,Manual,N
22321,MR.,ALAN,ZENG,1970-01-26,S,M,40000,2,Partial College,Clerical,Y
22322,MR.,ROGER,ZHAO,1971-11-15,S,M,30000,0,High School,Manual,Y
22323,MRS.,ERICA,LIANG,1971-12-12,S,F,40000,2,Partial College,Clerical,Y
22324,MRS.,KARI,GILL,1971-08-09,M,F,40000,2,Partial College,Clerical,N
22325,MR.,NOAH,RODRIGUEZ,1970-06-20,S,M,40000,2,Partial College,Clerical,Y
22326,MRS.,RILEY,HOWARD,1975-02-23,S,F,40000,3,Partial College,Clerical,Y
22327,MR.,JAKE,CAI,1974-11-20,S,M,40000,3,Partial College,Clerical,Y
22328,MS.,GRACE,ANDERSON,1974-07-02,S,F,50000,0,Graduate Degree,Skilled Manual,Y
22329,MS.,GRACE,PETERSON,1974-01-02,M,F,50000,0,Graduate Degree,Skilled Manual,Y
22330,MR.,JOSE,WALKER,1974-04-03,M,M,50000,0,Graduate Degree,Skilled Manual,Y
22331,MRS.,MICHELE,YUAN,1929-09-20,M,F,20000,2,Partial College,Clerical,N
22332,MRS.,BRITTANY,BENNETT,1931-07-13,M,F,30000,1,Bachelors,Skilled Manual,Y
22333,MRS.,GABRIELLA,WATSON,1931-08-13,M,F,40000,1,Graduate Degree,Skilled Manual,Y
22334,MR.,JUAN,SERRANO,1966-05-24,M,M,60000,0,Graduate Degree,Skilled Manual,Y
22335,MR.,ANTHONY,TAYLOR,1966-11-24,M,M,60000,0,Graduate Degree,Skilled Manual,Y
22336,MR.,FRANK,MORENO,1966-11-04,M,M,60000,0,Graduate Degree,Skilled Manual,Y
22337,MRS.,HALEY,JENKINS,1953-04-03,M,F,20000,2,High School,Manual,N
22338,MR.,THOMAS,RUSSELL,1953-03-26,M,M,20000,2,High School,Manual,N
22339,MR.,RICHARD,NELSON,1953-11-02,M,M,20000,2,High School,Manual,N
22340,MR.,ISAAC,YOUNG,1953-10-02,M,M,20000,2,High School,Manual,N
22341,MR.,TRISTAN,WASHINGTON,1953-11-16,M,M,20000,2,High School,Manual,N
22342,MR.,JON,LAL,1954-10-04,M,M,20000,3,Partial High School,Clerical,N
22343,MRS.,BRITTANY,POWELL,1954-07-07,M,F,30000,1,High School,Clerical,Y
22344,MRS.,KRYSTAL,YANG,1954-12-24,M,F,30000,1,High School,Clerical,Y
22345,MRS.,AMANDA,JAMES,1955-07-18,M,F,30000,2,High School,Skilled Manual,Y
22346,MRS.,CATHERINE,HOWARD,1955-04-06,M,F,40000,1,Partial College,Clerical,Y
22347,MRS.,ABIGAIL,LONG,1956-02-17,M,F,30000,2,High School,Skilled Manual,N
22348,MRS.,ZOE,TORRES,1956-07-01,M,F,30000,2,High School,Skilled Manual,Y
22349,MR.,MASON,MORRIS,1956-10-21,M,M,30000,2,High School,Skilled Manual,Y
22350,MRS.,RILEY,POWELL,1956-06-06,M,F,30000,2,High School,Skilled Manual,Y
22351,MRS.,SARAH,DAVIS,1956-09-12,M,F,30000,2,High School,Skilled Manual,N
22352,MRS.,ELIZABETH,MOORE,1957-12-05,M,F,30000,2,High School,Skilled Manual,N
22353,MRS.,AMANDA,ALLEN,1957-03-07,M,F,30000,2,High School,Skilled Manual,Y
22354,MRS.,SARA,KING,1957-03-03,M,F,30000,2,High School,Skilled Manual,N
22355,MR.,LOGAN,JONES,1957-04-27,M,M,30000,2,High School,Skilled Manual,N
22356,MR.,CHARLES,WARD,1957-02-26,M,M,30000,2,High School,Skilled Manual,Y
22357,MR.,JUSTIN,LAL,1957-01-20,M,M,30000,2,High School,Skilled Manual,Y
22358,MRS.,SYDNEY,BUTLER,1957-08-08,M,F,40000,1,Partial College,Clerical,Y
22359,MR.,ETHAN,LEE,1958-10-26,S,M,40000,2,Partial College,Clerical,N
22360,MR.,CALEB,COLLINS,1958-01-13,S,M,40000,2,Partial College,Clerical,N
22361,MR.,NATHAN,WHITE,1958-10-21,M,M,40000,2,Partial College,Clerical,Y
22362,MR.,AUSTIN,RUSSELL,1958-11-13,M,M,80000,5,Graduate Degree,Skilled Manual,N
22363,MRS.,FAITH,DIAZ,1958-04-21,S,F,80000,5,Graduate Degree,Skilled Manual,Y
22364,MRS.,KATHERINE,JENKINS,1958-09-20,M,F,80000,5,Graduate Degree,Skilled Manual,Y
22365,MR.,SEBASTIAN,RICHARDSON,1958-03-02,M,M,80000,5,Graduate Degree,Skilled Manual,N
22366,MR.,LOGAN,HENDERSON,1958-07-16,M,M,80000,4,Graduate Degree,Skilled Manual,N
22367,MRS.,JASMINE,GRIFFIN,1958-10-13,S,F,80000,4,Graduate Degree,Skilled Manual,Y
22368,MR.,EDWARD,ROSS,1959-03-26,S,M,40000,2,Partial College,Clerical,N
22369,MR.,LOUIS,DENG,1959-05-05,M,M,60000,4,Graduate Degree,Skilled Manual,Y
22370,MRS.,CAROL,PATTERSON,1959-05-11,S,F,60000,4,Graduate Degree,Skilled Manual,Y
22371,MR.,BLAKE,POWELL,1972-10-14,S,M,50000,0,Graduate Degree,Skilled Manual,N
22372,MS.,MELANIE,PERRY,1972-08-25,S,F,50000,0,Graduate Degree,Skilled Manual,Y
22373,MS.,GABRIELLE,BELL,1973-09-24,S,F,40000,0,Graduate Degree,Skilled Manual,Y
22374,MR.,LUKE,PATTERSON,1973-03-04,M,M,40000,0,Graduate Degree,Skilled Manual,Y
22375,MRS.,JASMINE,WILLIAMS,1973-09-26,S,F,40000,1,Graduate Degree,Skilled Manual,Y
22376,MR.,MARCUS,MARTIN,1972-03-18,S,M,50000,1,Graduate Degree,Skilled Manual,Y
22377,MR.,ROGER,ZENG,1967-03-12,S,M,10000,1,Graduate Degree,Manual,Y
22378,MRS.,REBEKAH,MALHOTRA,1962-02-14,S,F,10000,1,Graduate Degree,Manual,N
22379,MR.,FERNANDO,HAYES,1962-07-17,S,M,10000,1,Graduate Degree,Manual,N
22380,MR.,BRENDAN,NATH,1962-08-23,S,M,10000,1,Graduate Degree,Manual,N
22381,MR.,HUNTER,PATTERSON,1962-03-23,M,M,10000,1,Graduate Degree,Manual,Y
22382,MRS.,BETHANY,XU,1962-11-26,S,F,20000,1,Graduate Degree,Clerical,Y
22383,MR.,DEVIN,JENKINS,1962-02-21,M,M,20000,1,Graduate Degree,Clerical,Y
22384,MRS.,PAIGE,SANCHEZ,1961-09-27,S,F,10000,1,Bachelors,Manual,Y
22385,MRS.,MISTY,LAL,1961-12-15,M,F,20000,1,Graduate Degree,Clerical,Y
22386,,JEROME,GILL,1935-03-15,M,,20000,1,Graduate Degree,Clerical,Y
22387,MRS.,AUDREY,ROMERO,1936-11-19,M,F,20000,1,Graduate Degree,Clerical,Y
22388,MR.,BRADLEY,BECK,1936-05-16,M,M,20000,1,Graduate Degree,Clerical,Y
22389,MR.,EDWIN,LUO,1957-09-15,M,M,20000,1,Bachelors,Clerical,Y
22390,MR.,KELVIN,ZHENG,1957-02-02,M,M,20000,1,Bachelors,Clerical,Y
22391,MRS.,ANGELA,WATSON,1954-06-05,M,F,10000,2,Partial College,Manual,Y
22392,MRS.,BAILEY,GRAY,1954-05-14,M,F,10000,2,Partial College,Manual,Y
22394,MRS.,MEAGAN,SURI,1937-06-06,S,F,20000,1,Graduate Degree,Clerical,N
22395,MR.,JERMAINE,PATEL,1938-05-25,S,M,20000,1,Bachelors,Clerical,Y
22396,MRS.,REBEKAH,PATEL,1941-08-28,S,F,30000,1,Bachelors,Clerical,Y
22397,,MARIE,PATEL,1942-08-05,M,,10000,2,Partial College,Manual,Y
22398,MRS.,SHEILA,MORENO,1942-03-12,M,F,20000,1,Partial College,Manual,Y
22399,MR.,ARTHUR,FERNANDEZ,1980-01-06,S,M,10000,0,Partial College,Manual,Y
22400,MR.,RUBEN,MARTIN,1980-05-19,M,M,10000,0,Partial College,Manual,N
22401,MR.,IAN,PRICE,1980-01-08,M,M,10000,0,Partial College,Manual,Y
22402,MR.,CLARENCE,XIE,1980-09-10,M,M,10000,0,Partial College,Manual,Y
22403,MR.,CEDRIC,BECK,1979-02-21,M,M,10000,0,Partial College,Manual,Y
22404,MS.,MARGARET,XU,1980-11-06,S,F,10000,0,Partial College,Manual,N
22405,MR.,LEONARD,BECKER,1978-09-21,M,M,10000,0,Partial College,Manual,Y
22406,MR.,KELVIN,SHEN,1977-11-12,M,M,10000,0,High School,Manual,Y
22407,MRS.,CAROLYN,GONZALEZ,1979-10-19,M,F,10000,1,High School,Manual,Y
22408,MR.,CLARENCE,SHAN,1979-09-06,S,M,10000,1,High School,Manual,N
22409,MS.,CANDACE,MADAN,1979-08-15,S,F,20000,0,Bachelors,Clerical,Y
22410,MS.,CASSANDRA,ARTHUR,1978-08-16,S,F,20000,0,Bachelors,Clerical,N
22411,MS.,AMY,HE,1978-11-05,S,F,20000,0,Bachelors,Clerical,N
22412,MR.,DREW,ANDERSEN,1977-10-04,M,M,20000,0,Bachelors,Clerical,N
22413,MRS.,KRISTI,DIAZ,1943-12-27,M,F,20000,1,Partial College,Manual,Y
22414,MR.,EUGENE,WU,1943-08-08,S,M,20000,2,Partial College,Manual,N
22415,MRS.,NATALIE,PHILLIPS,1943-01-16,S,F,30000,1,Bachelors,Clerical,N
22416,MRS.,TABITHA,ROMERO,1943-10-03,M,F,30000,1,Bachelors,Clerical,N
22417,MR.,SHAUN,GOEL,1961-11-10,M,M,20000,1,Partial College,Manual,Y
22418,MR.,JACOB,SMITH,1961-08-26,M,M,30000,4,Graduate Degree,Clerical,Y
22419,MR.,DAMIEN,XU,1959-05-03,S,M,10000,1,High School,Manual,N
22420,MR.,RICHARD,MOORE,1959-10-28,S,M,10000,1,High School,Manual,N
22421,MRS.,BARBARA,SHARMA,1959-10-11,S,F,20000,2,Partial College,Manual,N
22422,MRS.,NICHOLE,BLACK,1959-12-05,M,F,30000,3,Graduate Degree,Clerical,N
22423,MR.,BYRON,HERNANDEZ,1958-02-15,S,M,20000,2,Partial College,Manual,N
22424,MR.,EDWIN,RAI,1958-04-21,S,M,20000,2,Partial College,Manual,Y
22425,MR.,ROY,SULLIVAN,1958-10-07,S,M,20000,2,Partial College,Manual,N
22426,MRS.,HEATHER,ZHU,1960-08-11,M,F,30000,3,Graduate Degree,Clerical,Y
22427,MR.,WILLIE,SHARMA,1960-04-15,S,M,30000,3,Bachelors,Clerical,N
22428,MRS.,DESTINY,SMITH,1960-09-26,S,F,30000,3,Bachelors,Clerical,N
22429,MR.,JESSE,REED,1960-11-14,M,M,30000,3,Bachelors,Clerical,Y
22430,MR.,BRAD,CHANDE,1960-03-05,S,M,40000,3,Graduate Degree,Clerical,N
22431,MRS.,MARIE,DOMINGUEZ,1970-06-08,S,F,10000,1,High School,Manual,N
22432,MRS.,BRIDGET,XIE,1970-08-11,S,F,10000,2,High School,Manual,Y
22433,MR.,MIGUEL,HILL,1970-08-15,S,M,20000,0,Partial College,Manual,N
22434,MR.,BILLY,SCHMIDT,1970-09-01,S,M,20000,0,Partial College,Manual,N
22435,MR.,ROSS,NAVARRO,1969-06-22,S,M,10000,2,High School,Manual,Y
22436,MR.,ROGER,RAJI,1970-09-23,S,M,30000,0,Bachelors,Clerical,Y
